Time,Open,High,Low,Close,Volume
2023-07-28 02:44:00,4544.713,4544.713,4543.97,4543.97,1
2023-07-28 02:45:00,4543.729,4543.729,4543.729,4543.729,1
2023-07-28 02:46:00,4543.474,4543.714,4543.233,4543.537,1
2023-07-28 02:47:00,4543.224,4543.242,4542.974,4543.23,1
2023-07-28 02:48:00,4543.407,4543.537,4543.221,4543.483,1
2023-07-28 02:49:00,4543.739,4543.742,4543.474,4543.474,1
2023-07-28 02:50:00,4543.603,4543.742,4543.471,4543.742,1
2023-07-28 02:51:00,4543.982,4543.982,4543.727,4543.727,1
2023-07-28 02:52:00,4543.537,4544.277,4543.537,4544.214,1
2023-07-28 02:53:00,4543.989,4543.992,4543.724,4543.986,1
2023-07-28 02:54:00,4544.223,4544.277,4543.971,4544.094,1
2023-07-28 02:55:00,4544.223,4544.223,4543.733,4544.037,1
2023-07-28 02:56:00,4543.844,4544.037,4543.721,4544.037,1
2023-07-28 02:57:00,4544.227,4544.723,4543.977,4544.723,1
2023-07-28 02:58:00,4544.859,4545.217,4544.723,4545.217,1
2023-07-28 02:59:00,4545.461,4545.461,4545.277,4545.277,1
2023-07-28 03:00:00,4545.331,4545.723,4545.331,4545.476,1
2023-07-28 03:01:00,4545.22,4545.476,4545.22,4545.277,1
2023-07-28 03:02:00,4545.479,4545.479,4544.726,4544.964,1
2023-07-28 03:03:00,4544.732,4545.232,4544.711,4545.223,1
2023-07-28 03:05:00,4545.464,4545.976,4545.22,4545.976,1
2023-07-28 03:06:00,4546.09,4546.09,4545.47,4545.777,1
2023-07-28 03:07:00,4545.976,4546.466,4545.714,4546.466,1
2023-07-28 03:08:00,4546.34,4546.469,4546.207,4546.22,1
2023-07-28 03:09:00,4545.961,4546.226,4545.961,4546.217,1
2023-07-28 03:10:00,4545.982,4546.22,4545.711,4545.777,1
2023-07-28 03:11:00,4545.657,4545.729,4545.227,4545.227,1
2023-07-28 03:12:00,4545.473,4545.482,4545.233,4545.476,1
2023-07-28 03:13:00,4545.72,4545.732,4545.464,4545.464,1
2023-07-28 03:14:00,4545.777,4545.777,4545.527,4545.729,1
2023-07-28 03:15:00,4545.461,4545.606,4545.233,4545.492,1
2023-07-28 03:16:00,4545.227,4545.236,4544.986,4545.236,1
2023-07-28 03:17:00,4545.35,4545.982,4545.221,4545.856,1
2023-07-28 03:18:00,4545.967,4545.976,4545.711,4545.72,1
2023-07-28 03:19:00,4545.97,4545.97,4545.726,4545.787,1
2023-07-28 03:20:00,4545.486,4545.97,4545.483,4545.73,1
2023-07-28 03:21:00,4545.492,4545.721,4545.474,4545.474,1
2023-07-28 03:22:00,4545.603,4545.739,4545.474,4545.733,1
2023-07-28 03:23:00,4545.976,4545.992,4545.594,4545.721,1
2023-07-28 03:24:00,4545.486,4545.742,4545.233,4545.492,1
2023-07-28 03:25:00,4545.354,4545.489,4544.974,4545.287,1
2023-07-28 03:26:00,4544.992,4544.992,4544.731,4544.731,1
2023-07-28 03:27:00,4544.984,4545.496,4544.737,4545.252,1
2023-07-28 03:28:00,4545.123,4553.227,4540.536,4547.473,1
2023-07-28 03:29:00,4547.229,4549.703,4545.487,4549.46,1
2023-07-28 03:30:00,4549.216,4551.867,4548.837,4551.696,1
2023-07-28 03:31:00,4551.437,4552.487,4550.757,4551.693,1
2023-07-28 03:32:00,4551.949,4556.394,4551.949,4555.467,1
2023-07-28 03:33:00,4556.397,4556.707,4553.806,4554.682,1
2023-07-28 03:34:00,4554.916,4555.163,4553.661,4553.929,1
2023-07-28 03:35:00,4553.67,4556.409,4553.436,4556.397,1
2023-07-28 03:36:00,4556.147,4556.653,4554.727,4556.409,1
2023-07-28 03:37:00,4556.15,4556.403,4554.914,4555.654,1
